delta_len,0.006473999999999869,0.0067549999999998445,0.0016160000000000618,0.0002949999999999342,0.0038080000000000336,0.00208699999999995,0.001182999999999934,0.0026519999999998767,0.000536000000000092,0.003893999999999842,0.0032690000000001884,0.004488999999999965,0.0027489999999998904,0.014480999999999966,0.011151999999999829,0.0024490000000003675,0.002086999999999728,0.011136000000000035,0.0019980000000001663,0.0017449999999998855,0.0012840000000000629,0.0006489999999998997,0.007577000000000167,0.0006439999999998669,0.009624000000000077,0.0003189999999999582,0.014380999999999977,0.011444000000000232,0.0018529999999996605,0.00010799999999999699,0.00017500000000025828,0.0067829999999999835,0.00014899999999995472,0.003846999999999934,0.0019320000000000448,0.001934999999999798,0.0032370000000003785,0.0033279999999997756,0.003527000000000058,0.000144000000000144,0.005961999999999801,0.0022170000000001355,0.00044100000000013573,0.0017159999999998288,0.001398999999999928,0.001983000000000068,0.0024250000000001215,0.0025009999999998644,0.00035999999999991594,0.0040800000000000836,0.0004630000000001022,0.0006509999999999572,0.0004869999999999042,0.0002249999999999197,0.002650000000000041,0.0040080000000000116,0.0024199999999998667,0.00491599999999992,0.006566000000000294,0.0005850000000000577,0.0020020000000000593,0.0009139999999998594,0.005424000000000095,0.00460499999999997,0.0011870000000000491,0.0034809999999998453,0.0010089999999998156,0.001722999999999919,0.0005190000000003803,0.006477999999999762,0.005425000000000013,0.0021610000000000795,0.00011400000000016952,0.0010589999999999211,0.00018399999999973993,0.00023300000000014975,0.00029499999999971216,0.0010790000000000521,0.003992000000000218,0.0012560000000001459,0.0023679999999999257,0.0006829999999999892,0.00045600000000001195,2.2999999999884224e-05,2.1000000000270802e-05,0.00020100000000011775,0.0001559999999996009,2.199999999996649e-05,0.0012880000000001779,0.00310200000000016,0.0008139999999996483,0.0022760000000001668,0.0005529999999998036,2.999999999997449e-05,3.899999999967818e-05,0.0003490000000003768,0.0001349999999997742,0.007654000000000272,0.0011060000000000514,0.004499000000000031,0.0016329999999999956,0.0003939999999997834,3.500000000022929e-05,0.000986999999999627,0.0014359999999999928,0.0015950000000002351,0.00044100000000013573,0.002282999999999813,0.005785000000000151,0.0016159999999998398,0.0008449999999997626,0.0016940000000000843,0.0003850000000000797,0.002071000000000156,0.005389000000000088,0.0004309999999996261,0.0009830000000001782,0.002658000000000049,0.0015400000000000968,0.0006420000000000314,0.0035800000000001386,0.0009369999999999656,0.0028089999999998394,0.002705999999999875,1.09999999997612e-05,0.00042600000000003746,0.0002569999999999517,0.0004180000000002515,2.220446049250313e-16,0.0006939999999999724,0.00024100000000015775,0.0011179999999997303,0.0012790000000002522,0.001350999999999658,0.0018970000000000375,0.00015100000000023428,6.599999999967743e-05,0.004873000000000349,0.00025900000000023127,0.008936999999999973,0.0044159999999997535,0.0017620000000000413,0.0024760000000001448,0.0008809999999999096,0.004698000000000091,0.005129000000000161,0.00013199999999979894,0.0002249999999999197,0.00012300000000009526,0.0009079999999996868,0.002155000000000129,0.004617000000000093,0.004477000000000064,0.00014999999999987246,0.0013939999999998953,0.0009060000000002955,0.00026299999999968016,0.0009059999999998514,0.0006420000000004755,0.00505499999999981,0.0077779999999996186,0.003439000000000192,0.0004210000000000047,0.00011200000000011201,0.002379000000000131,0.004138999999999893,0.0020970000000000155,0.006848999999999883,0.0125390000000003,0.005393999999999899,0.009798999999999669,0.0028049999999999464,0.0028210000000004065,0.007782999999999873,0.010294000000000247,7.699999999966067e-05,0.005798000000000192,0.0003930000000000877,0.0026850000000000485,0.0026039999999998287,0.00785900000000006,0.0120340000000001,0.002869999999999706,0.01147200000000037,0.004018999999999551,0.02376400000000034,0.0024799999999998157,0.012877999999999945,0.012877999999999945,0.0024890000000001855,0.012877999999999945,0.005396000000000178,0.0024890000000001855,0.0024890000000001855,0.0024890000000001855,0.0024890000000001855,0.0004070000000000462
edge_checked,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196
sp_len,1.2618920000000002,1.268366,1.268366,1.268366,1.268661,1.272469,1.274556,1.274556,1.274556,1.2750920000000001,1.278986,1.2822550000000001,1.286744,1.289493,1.303974,1.3151259999999998,1.3175750000000002,1.319662,1.330798,1.332796,1.334541,1.335825,1.336474,1.344051,1.344695,1.354319,1.354638,1.369019,1.3804630000000002,1.3823159999999999,1.3824239999999999,1.3825990000000001,1.3893820000000001,1.389531,1.393378,1.39531,1.3972449999999998,1.4004820000000002,1.40381,1.407337,1.4074810000000002,1.413443,1.4156600000000001,1.4161010000000003,1.417817,1.419216,1.421199,1.4236240000000002,1.426125,1.426485,1.430565,1.4310280000000002,1.4316790000000001,1.432166,1.432391,1.435041,1.439049,1.441469,1.4463849999999998,1.452951,1.4535360000000002,1.4555380000000002,1.456452,1.4618760000000002,1.4664810000000001,1.4676680000000002,1.471149,1.4721579999999999,1.4738809999999998,1.4744000000000002,1.480878,1.486303,1.488464,1.4885780000000002,1.489637,1.4898209999999998,1.490054,1.4903489999999997,1.4914279999999998,1.49542,1.4966760000000001,1.499044,1.499727,1.500183,1.500206,1.5002270000000002,1.5004280000000003,1.500584,1.5006059999999999,1.501894,1.5049960000000002,1.5058099999999999,1.508086,1.508086,1.508116,1.5081549999999997,1.508504,1.5086389999999998,1.5162930000000001,1.5173990000000002,1.5218980000000002,1.5235310000000002,1.523925,1.5239600000000002,1.5249469999999998,1.5263829999999998,1.527978,1.5284190000000002,1.530702,1.5364870000000002,1.538103,1.5389479999999998,1.5406419999999998,1.541027,1.543098,1.5484870000000002,1.5489179999999998,1.549901,1.552559,1.5540990000000001,1.5547410000000002,1.5583210000000003,1.5592580000000003,1.562067,1.564773,1.5647839999999997,1.5652099999999998,1.5654669999999997,1.5654669999999997,1.565467,1.566161,1.566402,1.5675199999999998,1.568799,1.5701499999999997,1.5720469999999998,1.572198,1.5722639999999997,1.577137,1.5773960000000002,1.5863330000000002,1.590749,1.592511,1.5949870000000002,1.595868,1.6005660000000002,1.6056950000000003,1.6058270000000001,1.606052,1.6061750000000001,1.6070829999999998,1.609238,1.613855,1.618332,1.618482,1.6198759999999999,1.6207820000000002,1.6210449999999998,1.6219509999999997,1.6225930000000002,1.627648,1.6354259999999996,1.6388649999999998,1.6392859999999998,1.639398,1.641777,1.645916,1.648013,1.6548619999999998,1.6674010000000001,1.672795,1.6825939999999997,1.6853989999999996,1.68822,1.696003,1.7062970000000002,1.7063739999999998,1.712172,1.7125650000000001,1.7152500000000002,1.717854,1.725713,1.7377470000000002,1.7406169999999999,1.7520890000000002,1.7561079999999998,1.7798720000000001,1.782352,1.782352,1.782352,1.782352,1.782352,1.782352,1.782352,1.782352,1.782352,1.782352
posterior,0.34999999999999987,0.07368558774528422,0.21182079630210093,0.6582493711281886,0.8418257168977726,0.9070479950223141,0.7187492072707836,0.18511116280821993,0.7236677192775515,0.8776029617147901,0.9793551061760463,0.9629229136843718,0.9863533851287739,0.2427474316534427,0.9964265314907105,0.9801297930811993,0.9999567634965146,0.9112164022980619,0.9958297103171985,0.9960309107452293,0.9986947865314901,0.9840979016654015,0.9998005636120838,0.9999246498888646,0.9999976840565084,0.9986860682624642,0.999206574562813,0.49745957905794524,0.9999920303488847,0.8060281394212603,0.9999998777543249,0.9844850626441175,0.9999436166998293,0.9692079460944667,0.983173383698934,0.9976266358965429,0.9895870258166599,0.9802003905030185,0.9903435054858133,0.9999991648463232,0.9958592498333274,0.9952503100486522,0.9989672247814048,0.9961203972050233,0.9962267985332848,0.9999936767671653,0.9993778428259021,0.9989831239997907,0.9985846635384749,0.8284570222765046,0.9999959243456441,0.9999801020284461,0.9998027533190267,0.9999999999999758,0.9528364635425057,0.9986883584088457,0.9999727605381482,0.9995562933351452,0.9831620224840217,0.9999985167970011,0.9999970515353926,0.9997702958776641,0.9999961826863051,0.9999993794396252,0.9992202494578004,0.9999997715959846,0.9999999159748264,0.9999323506755768,0.9999999899648067,0.9999585329547714,0.999989728011204,0.9999999999999899,0.9999999992181036,0.999999993476297,0.9999999999670599,1.0,0.9999999952198484,1.0,0.999954753658686,0.9999999993530583,0.9999999982912037,0.46054173192116354,0.9561470878421264,1.0,1.0,0.9983379366920361,0.9996920400654111,1.0,0.9965042487653017,0.45630761226980066,1.0,1.0,0.4824314724208121,0.9999999999999531,0.9999999999998492,0.999999999999943,0.9999999999992224,0.9999999678520967,0.9999999999871163,0.9999991713925251,1.0,0.9865726368947959,0.9999999999999437,0.9999999903632136,0.9999999943018809,0.9999996418799131,0.9999999999999997,0.9999999999983183,0.999999999228844,0.9162875478083028,0.9999999999999997,1.0,0.9999999999999801,0.9999999489955117,0.9674832724644105,0.9999999997555147,1.0,1.0,0.9030474626817844,0.9999999999999877,1.0,0.9999996602226893,0.9999999997909692,0.9999999979512517,1.0,1.0,1.0,0.05036864730424573,1.0,1.0,1.0,0.9999999998973691,0.32268610754712257,0.5642786521238761,0.7787755696890972,0.9999999978039539,0.9053850807916569,1.0,1.0,0.9999999934850261,1.0,0.962978964731773,0.9999999998816048,0.9999042678569569,1.0,0.9999977641859944,1.0,1.0,1.0,1.0,0.9994615123767812,1.0,0.9994709573432721,0.9998053109695284,0.999999999997853,0.9999999993586944,0.9999283690946368,0.9999999999998478,1.0,0.9999992433253925,0.9869478284934313,0.9999999999999937,0.9999999999999856,1.0,0.9999976627893351,0.999993853921035,0.9999999996038275,1.0,0.9951637654292776,1.0,0.9999999999992949,0.9999999999999996,0.9982153930366138,0.999999999975348,1.0,0.9999995802712597,0.99999968970873,1.0,0.9999998858495077,0.9999999580063776,0.9998579470858527,0.9994330418073113,0.9999999999999999,0.999980766608709,0.999992924344829,0.9999999999992794,0.9998765005292214,0.00017265266184041117,1.0840311050919205e-05,1.930317866860598e-05,9.143318195903305e-07,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16
invalid_checked,0,1,1,1,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,181,181,181,181,181,181,181,181,181
ksp_centr,0.572,0.74,0.186,0.398,0.308,0.292,0.312,0.238,0.39,0.388,0.414,0.748,0.418,0.982,0.938,0.308,0.508,0.688,0.222,0.146,0.36,0.324,0.642,0.286,0.66,0.512,0.972,0.68,0.666,0.306,0.59,0.332,0.164,0.54,0.462,0.17,0.438,0.686,0.698,0.25,0.81,0.384,0.236,0.612,0.23,0.156,0.45,0.684,0.406,0.318,0.07,0.306,0.158,0.148,0.21,0.922,0.302,0.996,0.21,0.568,0.056,0.9,0.726,0.148,0.506,0.13,0.086,0.738,0.348,0.938,0.826,0.676,0.136,0.064,0.464,0.162,0.406,0.298,0.952,0.178,0.058,0.262,0.028,0.1,0.118,0.246,0.372,0.1,0.784,0.548,0.238,0.136,0.502,0.45,0.046,0.302,0.646,0.876,0.07,0.972,0.112,0.032,0.392,0.438,0.43,0.822,0.234,0.336,0.654,0.104,0.47,0.368,0.362,0.954,0.172,0.05,0.74,0.926,0.202,0.128,0.118,0.566,0.692,0.79,0.336,0.074,0.142,0.21,0.286,0.31,0.12,0.048,0.318,0.204,0.324,0.144,0.474,0.956,0.334,0.998,0.266,0.858,0.33,0.294,0.242,0.246,0.3,0.646,0.738,0.314,0.202,0.94,0.064,0.04,0.542,0.758,0.112,0.504,0.602,0.346,0.984,0.516,0.83,0.406,0.6,0.38,0.142,0.31,1.0,0.486,0.73,0.666,0.904,1.0,0.996,0.334,0.644,0.572,0.296,0.362,0.224,1.0,0.984,0.992,0.096,1.0,0.69,0.964,0.964,0.402,0.964,0.59,0.254,0.188,0.182,0.236,0.136
