1,16074,5638,5635,7546,1604,1600,1980,16314,15878,930,7173,3204,6038,6039,10239,12377,3206,16134,6001,16565,10610,13634,7551,13517,13514,14552,3857,2105,13609,7174,5680,5681,13516,14206,8113,2107,8672,8670,9944,12373,12076,5678,12375,7544,445,438,2998,6449,4859,15560,5640,1938,1933,11326,3859,9779,3854,2109,3858,16229,6760,8788,8785,10442,1040,1035,5634,10213,15419,13468,11824,11822,9236,9234,16073,481,475,15083,9946,7543,14272,8665,3504,15561,14941,12172,12170,7549,4821,13606,16286,16516,5991,5997,7732,1935,12075,9551,14638,12468,12462,8997,9000,9237,4135,4136,7176,10440,11855,4829,6295,6296,13717,15188,12833,11237,9239,5486,3963,3969,14975,14972,12465,14446,14448,13262,13263,3509,16266,14615,16065,11323,11533,11537,15996,2434,2432,13442,6292,6627,16567,6452,15071,7445,7539,10547,10550,12348,16244,478,4012,11823,13445,12344,6757,6759,2999,480,2103,1041,12632,11536,10054,9238,15202,8115,4134,7587,10447,13870,7398,159,277,275,8998,3855,9235,14273,1603,1037,2310,2315,12246,4827,1381,1380,11532,482,12529,6624,7542,13400,1031,1033,7404,7408,16156,15070,14553,15280,13054,3137,3506,5633,14076,14939,14277,6626,16109,15706,446,15594,16472,9696,3203,13399,9910,9907,5809,5808,7934,3967,13294,9945,747,748,6445,6447,5632
2,16074,5638,5635,7546,16134,6001,7539,11455,1604,1600,1980,13080,930,16314,9550,16565,13517,13516,14206,14203,15561,13609,7173,6038,6039,8672,4135,4136,11235,15995,2998,13514,7544,932,10610,13634,5486,3963,3969,7398,15879,931,1707,7174,5680,5681,7732,8670,9944,14942,14556,8113,1705,12375,13262,13261,16073,12172,6449,4859,8429,13263,15900,15194,10612,7394,6295,3207,5485,11346,10609,13468,5487,16266,11171,277,279,4004,4002,6293,7397,10945,5682,7175,15431,16230,12114,5180,5179,16245,14975,5484,11164,10166,1704,3965,6900,16244,16292,11238,481,12939,12938,8524,8521,7542,476,8431,3858,8788,8785,10442,7543,14272,10614,7549,13324,13328,16466,4134,7587,16077,5675,2999,16076,14974,14973,8787,479,475,10274,2620,5636,11530,4012,5634,11168,7405,7408,7266,3509,13668,15085,5488,14554,9641,13471,12276,14971,15084,521,526,12826,14576,2,282,10445,4866,14139,524,3196,3193,4137,7265,10325,10039,10038,11161,7547,6757,3859,8790,16383,10441,11344,12626,14633,12308,12309,8699,12373,13398,12311,8700,15083,9946,9948,1603,14446,14449,5637,15174,13327,10322,4133,1036,1035,14277,7392,14941,2847,2845,7176,2495,2494,16286,13245,5829,14274,10447,2103,2310,5640,1938,1935,2624,2109,8433,12468,12464,11549,14395,14394,13542,14275,7264,5177,10982,9947,7981,14614,11532,14636,5678,8997,8998,2546,96,97,3851,1034,13139,13138,9233,9234,11457,12529,12113,12112,12855,9949,2491,11670,11669,12581,1933,63,62,2105,14972,1224,14301,11350,480,338,335,8432
